CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;COLUNA_DF;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Capital Social Integralizado;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Reservas de Lucro;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Reservas de Lucro;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Lucros ou Prejuízos Acumulados;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Lucros ou Prejuízos Acumulados;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Outros Resultados Abrangentes;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Outros Resultados Abrangentes;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Patrimônio Líquido;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Patrimônio Líquido;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Participação dos Não Controladores;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Participação dos Não Controladores;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Patrimônio Líquido Consolidado;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Patrimônio Líquido Consolidado;5.06.02;Realização da Reserva Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Capital Social Integralizado;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Capital Social Integralizado;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Reservas de Lucro;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Reservas de Lucro;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Lucros ou Prejuízos Acumulados;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Lucros ou Prejuízos Acumulados;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Outros Resultados Abrangentes;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Outros Resultados Abrangentes;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Patrimônio Líquido;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Patrimônio Líquido;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Participação dos Não Controladores;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Participação dos Não Controladores;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Patrimônio Líquido Consolidado;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Patrimônio Líquido Consolidado;5.06.03;Tributos sobre a Realização da Reserva de Reavaliação;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Capital Social Integralizado;5.07;Saldos Finais;2313855.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Capital Social Integralizado;5.07;Saldos Finais;2314002.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.07;Saldos Finais;1938779.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.07;Saldos Finais;1977283.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Reservas de Lucro;5.07;Saldos Finais;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Reservas de Lucro;5.07;Saldos Finais;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Lucros ou Prejuízos Acumulados;5.07;Saldos Finais;-19897262.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Lucros ou Prejuízos Acumulados;5.07;Saldos Finais;-24023318.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Outros Resultados Abrangentes;5.07;Saldos Finais;5799.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Outros Resultados Abrangentes;5.07;Saldos Finais;5281.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Patrimônio Líquido;5.07;Saldos Finais;-15638829.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Patrimônio Líquido;5.07;Saldos Finais;-19726752.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Participação dos Não Controladores;5.07;Saldos Finais;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Participação dos Não Controladores;5.07;Saldos Finais;0.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-03-31;Patrimônio Líquido Consolidado;5.07;Saldos Finais;-15638829.0;S
09.305.994/0001-29;2023-03-31;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-03-31;Patrimônio Líquido Consolidado;5.07;Saldos Finais;-19726752.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Capital Social Integralizado;5.01;Saldos Iniciais;2290996.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Capital Social Integralizado;5.01;Saldos Iniciais;2314002.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.01;Saldos Iniciais;1934512.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.01;Saldos Iniciais;1959894.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Reservas de Lucro;5.01;Saldos Iniciais;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Reservas de Lucro;5.01;Saldos Iniciais;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Lucros ou Prejuízos Acumulados;5.01;Saldos Iniciais;-22564310.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Lucros ou Prejuízos Acumulados;5.01;Saldos Iniciais;-23286677.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Outros Resultados Abrangentes;5.01;Saldos Iniciais;5799.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Outros Resultados Abrangentes;5.01;Saldos Iniciais;5281.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Patrimônio Líquido;5.01;Saldos Iniciais;-18333003.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Patrimônio Líquido;5.01;Saldos Iniciais;-19007500.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Participação dos Não Controladores;5.01;Saldos Iniciais;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Participação dos Não Controladores;5.01;Saldos Iniciais;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Patrimônio Líquido Consolidado;5.01;Saldos Iniciais;-18333003.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Patrimônio Líquido Consolidado;5.01;Saldos Iniciais;-19007500.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Capital Social Integralizado;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Capital Social Integralizado;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Reservas de Lucro;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Reservas de Lucro;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Lucros ou Prejuízos Acumulados;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Lucros ou Prejuízos Acumulados;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Outros Resultados Abrangentes;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Outros Resultados Abrangentes;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Patrimônio Líquido;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Patrimônio Líquido;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Participação dos Não Controladores;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Participação dos Não Controladores;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Patrimônio Líquido Consolidado;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Patrimônio Líquido Consolidado;5.02;Ajustes de Exercícios Anteriores;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Capital Social Integralizado;5.03;Saldos Iniciais Ajustados;2290996.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Capital Social Integralizado;5.03;Saldos Iniciais Ajustados;2314002.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.03;Saldos Iniciais Ajustados;1934512.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.03;Saldos Iniciais Ajustados;1959894.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Reservas de Lucro;5.03;Saldos Iniciais Ajustados;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2023-01-01;2023-06-30;Reservas de Lucro;5.03;Saldos Iniciais Ajustados;0.0;S
09.305.994/0001-29;2023-06-30;1;AZUL S.A.;24112;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2022-01-01;2022-06-30;Lucros ou Prejuízos Acumulados;5.03;Saldos Iniciais Ajustados;-22564310.0;S
